baseMean log2FoldChange lfcSE pvalue padj
LOC101929291 329.608587381386 -1.03186863986247 0.449540413312688 0.00113514685444044 0.0218609090012885
IGSF3 87.7665556724766 1.468646678914 0.682441858533753 0.0011394950530462 0.0218660453214707
LOC124902980 66.1982682440902 -1.07673618244708 0.471370696891021 0.00114952212263014 0.0219950708061873
SOX9 166.320538499041 1.75998312916486 0.852330627137942 0.00116534868603597 0.0222552632430733
LOC105377727 9.22911963460928 1.64379537490453 0.740137861291538 0.00116653412951582 0.0222566244233123
LOC107986822 486.048637090519 -1.27982449906506 0.588795668009468 0.00117642323749637 0.0223811719925976
LOC105369344 13.7210148709255 -1.14913603634124 0.502881055054508 0.00117608902862552 0.0223811719925976
CXCR3 10.1470184800616 1.67843246122029 0.76388943754674 0.00117931309572766 0.0223934965781899
HBEGF 31.5806233282586 1.21964794224693 0.547299802188151 0.00118160468996331 0.0224157030263126
SELENOM 101.743937645083 1.30027903479347 0.595453770429829 0.00118314439280128 0.0224236170688789
C2orf16 319.258787581444 -1.23866551072286 0.566967568486829 0.00118908636464923 0.0224935503979479
ADORA3 52.2640726095477 1.59293788766142 0.758570613416959 0.00119218452127631 0.0225145431556592
RGS9 47.5983000001486 1.29534409785511 0.591941691260931 0.00119245027326228 0.0225145431556592
C10orf62 37.4778413013026 -1.15081622365099 0.516697553399231 0.0011976460724904 0.0225665696015889
LOC124902134 9.27706703886192 -1.4541954702915 0.663204337017077 0.00125023795909883 0.0233190975452457
RGS16 20.1822623172714 1.81508461191031 0.882587255099516 0.00127348101656436 0.0236202941382449
METTL24 67.2302832992825 1.05290039791065 0.464367397151521 0.00127607257841045 0.0236464061468713
LOC124906200 14.7472688163635 -1.7685458794642 0.878519391843284 0.00128239930857385 0.0237196375815474
SLC22A24 20.5715630165239 -1.51568702186314 0.73498745847127 0.00130595110844856 0.0240979336804569
OSMR 773.429636674468 1.04240169088724 0.464179669114392 0.00131797389370255 0.0242208937383373
LINC01852 16.7070815401096 1.1318023600114 0.50107451153847 0.00131586831477163 0.0242208937383373
LOC124905232 21.1091721564535 -1.05008830115918 0.464804838433701 0.00131798715926976 0.0242208937383373
OR13C4 5.41799971365708 -2.0221141184216 0.920394348268999 0.00132350374790372 0.0242553310716741
GPR158 11.7421803898701 -1.56004974469516 0.747310333808046 0.0013261649654184 0.0242818252513272
RN7SL743P 15.1218408368712 -1.39944791622205 0.663191596638078 0.00133542725952761 0.0244066742326839
NAP1L2 30.5330132034316 1.02865131192189 0.455054818979445 0.00134263933060282 0.0244784600386398
COL14A1 1928.31718298273 1.30202825524231 0.611742194051748 0.00136932251443805 0.0248443111248088
RRN3 4.94320064632189 -2.06032149050489 0.941711883083786 0.00137690985530685 0.0249366738618402
RASD1 100.094233537509 1.32462684600103 0.634767446056559 0.00143023318428053 0.0254864746558322
CREB5 107.853118457291 1.47968717946106 0.729873465701396 0.00144786299768886 0.0256178133231468
HACD1 19.4953070731462 1.25576223057746 0.588618121184031 0.00144697749412059 0.0256178133231468
RN7SL408P 10.8417311365163 -1.54800929177167 0.761545853565741 0.00146656522096626 0.0258437946688949
LOC107986299 19.9423028764386 -1.25517247554147 0.600691287979294 0.00149045004990266 0.026139798241313
ZNF385D 91.1168211736372 2.27621111093236 1.27439621306257 0.00152016142979162 0.0265443572740537
LOC124904062 18.8772375140211 -1.05187668017733 0.480213388783282 0.00152185537049739 0.0265507274070356
LOC124904221 33.6000459970752 -1.02066301091181 0.468607429240006 0.00157208049532162 0.0269561201498237
THSD7B 30.2826044136003 1.41138154557162 0.69656388023436 0.00157004665826932 0.0269561201498237
TTC39A 21.3564570559753 1.16738363342292 0.544972578525646 0.00157749317458374 0.0269794551844903
KLF4 59.0794141573914 1.03334763974226 0.474803946983652 0.00158470426962992 0.0270033579222977
NRXN2 19.4460005899706 1.49965027524698 0.747052388111814 0.00158907795533648 0.0270033579222977
SLC7A1 77.6920204121155 1.53508471430014 0.782786784085905 0.00158946634660801 0.0270033579222977
TCP10L 13.5558877861073 -1.15924353738149 0.540307054553608 0.00158684473195795 0.0270033579222977
SAA2 910.827934672185 1.25969306894234 0.610039643708866 0.00159554266363789 0.0270794904408075
LOC105378748 103.8948728452 -1.11164495972359 0.527894819535797 0.00159781548840737 0.0270903139769941
JPH1 15.7685176666648 2.46750535238479 1.36861141000497 0.00160373633791802 0.027149353462924
DEFB132 7.71871361348925 2.33570363600052 1.17230805739227 0.00163066442525308 0.0274030209015732
LNCOC1 15.5016772673017 -1.73637342821361 0.922083411622867 0.00163298788476776 0.0274122403244712
SPINT1 78.7410914356832 1.79621643394795 0.965039224829178 0.00164826924902499 0.0276211510728432
LOC105370921 6.45767061752065 -2.00842617314689 1.00036817511561 0.001667505823591 0.027874557600045
CLXN 18.8839908214569 -1.3908949170199 0.704420655085018 0.00167241803941856 0.0279238601138401
CH25H 25.1107581216502 1.78256343519949 0.944792562016271 0.00168162735478482 0.0279591524457714
SNORD3C 11.2047650795744 1.40469037347895 0.683593635895641 0.00168333608401301 0.0279591524457714
LOC105376078 7.8513024889649 -1.97524342496276 1.00707748111298 0.00168763689686501 0.0280001948935012
PGAP4 100.079838807778 1.07114253261823 0.505803178431259 0.00169019575498891 0.0280193779266876
LINC02004 19.2994957571094 -1.40956323001169 0.715453891592018 0.00169358411574965 0.0280522689023342
LOC105379315 184.195170679618 -1.1760717293707 0.577529785180728 0.00169957365034826 0.0280607957744438
LAMA2 1563.70203308406 1.2894623984059 0.637681890266043 0.00170312865771048 0.02809388775097
LOC105369812 7.08386838546317 3.50969444295605 1.72094786523224 0.00172111199336228 0.0282505613635209
RGS1 40.5173798829062 1.02588570626712 0.479259450197344 0.00174036834111712 0.0284497528495545
LOC105372889 9.87926762237989 -1.48694504676564 0.758327403064876 0.00176532166540327 0.0286002153999155
TCHH 11.0476676112584 1.28319677620525 0.623561739474639 0.00178923635856852 0.0287908945791362
GPX8 148.88241708954 1.52320239499592 0.805785839874144 0.00179871027406698 0.0287908945791362
LOC124901056 15.6406076606936 -1.47560820751328 0.758047692105497 0.00179458451954059 0.0287908945791362
BHLHE22 21.267418499142 1.85293051353282 1.00621891365339 0.00180136392339757 0.0288102848148838
TIAM2 26.8147750938157 1.37594751430991 0.697411999424831 0.0018083567857708 0.0288475049662046
OAS2 722.576741969008 1.03398110599418 0.491682283313344 0.00180802593311742 0.0288475049662046
CMTM3 162.437362471565 1.16530310835125 0.574886341555876 0.00182331805051957 0.0290451366644169
LOC124905978 71.0505155248608 -1.69325375302307 0.942259692208901 0.00183372008912245 0.029187563745267
LOC107987105 31.4359755413761 -1.25753119078915 0.638047093380919 0.00185767133403848 0.0293689341805768
LOC100130049 5.75704631070226 -2.00193601526981 1.01506395006064 0.0018606306691194 0.0293817851749637
LOC124909481 17.2791179498557 -1.20955010476795 0.601284822371752 0.00187048735135415 0.0294439001546159
MTHFD1L 318.735558854625 1.01812689944984 0.485647808534197 0.00187193398059483 0.0294439001546159
RNF139.DT 21.0845463445719 -1.05259069800114 0.503195111554091 0.0018704743386837 0.0294439001546159
LGALS3 314.488415536316 1.1075071930283 0.543313585838539 0.00188690323928842 0.029539795539205
SNORA71A 20.6247069810194 1.20284841850321 0.594084349430902 0.00188616557964967 0.029539795539205
CDCP1 66.1387312367001 1.00454702654307 0.477535663161042 0.00190117698783529 0.0296972444760393
RGS10 93.5633426801831 1.29629922261926 0.665969477879575 0.00190290713502855 0.0296972444760393
TMSB10 2364.29575428766 1.19353107719457 0.591339296195983 0.00191351758627016 0.0297466360337219
ACKR1 10.7589090702509 2.14402379475777 1.18696311961765 0.0019185665193273 0.0297787760606699
LOC124901792 27.7296064220897 -1.02179099541926 0.491842405127609 0.00192551208323099 0.0298042932444818
LOC653503 29.9118704897193 1.13049624940416 0.554480057320555 0.00193456690371606 0.0298416281611058
RAP1GAP 249.55764883826 1.12112410761663 0.55393029550867 0.00194325867128911 0.0299294797360612
SLC1A7 44.7951911528995 1.05935514364811 0.511593221922718 0.00195028585044531 0.0299683924219196
LOC124904303 6.97363997123338 -1.46072239138728 0.729280832092814 0.00195742384469555 0.030029804157966
KANSL1 25.0301040853657 -1.78503628365023 1.0107485474878 0.0019706711963309 0.0301610343882553
WDR64 12.0917764471122 -1.26798270906315 0.643492029226071 0.00197865330949834 0.0301863750445971
LINGO1 8.02163812409545 1.59149205002227 0.810582184112818 0.00199839211371991 0.0303112231311078
LOC124904188 12.0134844616795 -1.45645328978328 0.765000211230518 0.0020080052302166 0.0304293310305603
SRPX2 231.236156575489 1.20997337913635 0.619945024387715 0.00200922545200786 0.0304293310305603
LOC107986833 18.735021143818 -1.39790164909066 0.748779827625404 0.00202741058934297 0.0306582543018283
LRP12 61.337180594919 1.05089781964422 0.514683828849949 0.00203182916947002 0.0307018301734743
B3GAT1 247.167236335082 -1.70655967212552 0.999333902889089 0.00205013047543198 0.0309082312280975
ELFN2 7.27103747852333 1.89984798292875 0.987128588476804 0.00206626147586049 0.0310109986790302
LOC105374524 46.5553818007587 -1.364364383649 0.73946184505595 0.00207983851015087 0.0310979446697408
RHCG 8.67812192180367 1.87116339073517 1.021874102877 0.00209379824210182 0.0312365300106243
SNED1.AS1 5.66658583940731 -1.93269206271255 1.01967170711587 0.00211145379533786 0.0314017536709918
SNORD22 17.5843879383961 1.20805337449925 0.617177452592605 0.00215034079152259 0.0317951203933791
MCOLN3 14.3945644400561 1.56236084158152 0.84861054560355 0.00215655677172769 0.0318398951012804
IGLV3.21 56.3308288878722 1.47707448264448 0.821437674476017 0.00217951565978885 0.0319897169874666
ZNF541 8.87932782438264 1.85101268719344 1.00299891224226 0.00218867692854154 0.0320483658940503
SLC6A8 21.3304014138514 1.3718825992234 0.735140786497202 0.00219092092825406 0.0320483658940503
PKDREJ 4.56374894870977 -2.0611280660932 1.06835619954053 0.00219961865019845 0.0321430739988034
LOC124902113 726.962789034845 -1.00981035352023 0.504595520659732 0.00220731145468723 0.0321848566560818
ANXA2 2188.74350833569 1.17707023489105 0.605679776219199 0.0022139802628818 0.0322585483087722
LOC124903661 15.6617600176516 -1.03059131354645 0.506297673734305 0.00222566922601041 0.0323345225154792
LOC105371464 8.53726992822087 1.90355749875498 1.04753616402832 0.00224405474149107 0.0325070612879083
MMP2 533.449780374082 1.5037135888734 0.856530170605387 0.00224342819784705 0.0325070612879083
LOC105378964 9.95086996221228 -1.41854394799817 0.766998194276764 0.00227004900811985 0.0328359876800884
ADAMTS16 6.17512878499849 2.23146543062008 1.18973421231219 0.00228004241715116 0.0329566767908911
LINC02153 81.3212198858 -1.20565377093899 0.646845369975192 0.0022951965709809 0.0331197381526782
ADAMTS3 21.2637422683974 1.40208546014052 0.770960580577548 0.00231072935260147 0.0332558570227428
KCNK5 470.968354023252 -1.16932057496169 0.635193317772645 0.00233829064539488 0.0335317257231932
GLIPR2 73.6038992758835 1.10362235473039 0.570975144430302 0.00234111667104334 0.0335481683075766
LOC124903034 15.8478777293365 -1.11279830797425 0.571724093080843 0.00235137433168555 0.033671006200538
SSC5D 36.0954372845971 1.22935907618976 0.658803570923146 0.00235706460356855 0.0336877240978218
MSC 32.8806997854735 1.71330115560575 1.02913215704859 0.00236971597249472 0.0338124616189676
LOC124901094 22.8376342202811 -1.18125500584558 0.628000062779009 0.0023725881359709 0.033829279517598
LOC107986079 8.44526930181835 -1.46771173009575 0.81616855210956 0.00238537067193224 0.0338596433338488
RN7SL357P 16.5581963932073 -1.27194255398457 0.698133973916014 0.00239018215721892 0.0338596433338488
EIF5A2 73.953592206452 1.11631503127897 0.585605971172841 0.00242491205655775 0.0341849281875777
CTNNA3 789.221139860624 -1.37443128959612 0.799796828881543 0.00243404870904696 0.0342171407543435
LOC105378780 5.5704327083113 -1.8811765521815 1.0393862645343 0.00246123590522079 0.034354523208337
PKDCC 135.079197693577 1.02572028159092 0.525572586186079 0.00247127011126524 0.034354523208337
CDHR3 95.8758719304309 -1.0793085234751 0.568915313638879 0.00246789751245694 0.034354523208337
RAB31 419.843086106556 1.03761112901512 0.533927402586582 0.00245294645636045 0.034354523208337
PRSS42P 40.3022800177758 -1.18067838006408 0.644107233633221 0.00248023098554208 0.0343929923604475
LEF1 45.112649604668 1.62567740083477 0.980396557321661 0.00248709708609486 0.0344389444177731
NCR3LG1 86.1339153979974 1.01605705841522 0.519521426182374 0.00248787305579212 0.0344389444177731
CDH23 676.851444496416 -1.06329037353101 0.561207076320137 0.00250968162945508 0.0346573717032537
LOC107986454 44.6046752811048 -1.04737636229682 0.551519148847102 0.00257438551456165 0.0352473783679805
LOC124907869 7.51162001012382 -1.31507495890002 0.703509009303992 0.00258321031458814 0.0353439789343922
LINC01127 150.901700554454 -1.1023000443136 0.597032380655227 0.00260003463729644 0.0354180618236084
MIR155HG 15.7577228127717 1.10265537005528 0.574229376480669 0.00261934838047755 0.0356132791060441
LOC105377699 12.5645637463297 -1.31633344566466 0.743988706534897 0.00263820409927342 0.0356568099371352
ZC3H11B 10.5318323209683 -1.18213826770296 0.634371928115261 0.00265619225694557 0.0358113483772068
ANTXR1 902.758822650854 1.54131900145205 0.950179909658411 0.00265680908565381 0.0358113483772068
TYMS 107.877378625443 1.0641901315144 0.56439323505792 0.00265379939180717 0.0358113483772068
ANXA1 471.267561225106 1.10094876129011 0.591555495611147 0.00267915111313731 0.0359710767844094
IGDCC4 5.66590899636478 2.64641129459169 1.47275885999762 0.00268126418361963 0.0359710767844094
HULC 1854.618131612 1.28081600145364 0.735251905474532 0.0026951337353961 0.0361328802001828
PTGDS 275.000998809667 1.2996142254613 0.752168185336611 0.00269957166644115 0.0361438630085982
EGR3 9.87494626371784 2.07079285429614 1.263732948053 0.00270891850721611 0.0362447127261548
RAMP2 79.5949318911522 1.0226739585996 0.538772907102908 0.00272831417916936 0.0364310187453791
LOC112268227 23.0519373721376 1.42111198917542 0.841548373757856 0.00275312223040705 0.0365710249289156
LOC105372437 7.67906865833572 -1.30342744304903 0.718272263602781 0.00276417511670912 0.0365918900804383
PTTG1 25.9770546152528 1.2294356549237 0.687932004724287 0.00278903101795152 0.0367989984244383
ULBP2 7.04436990977496 1.48534379539499 0.817982048002406 0.00278877708287616 0.0367989984244383
LOC100506974 54.7500984314905 -1.0837535881535 0.591809656483191 0.00279119703390169 0.0368032686133467
LOC124903923 45.3839656371944 -1.11286354427421 0.616472042513973 0.00281375559976916 0.0370030163666812
LOC101927069 10.219230154569 1.51683795417025 0.88844711351501 0.00286374023346209 0.037406066509066
OR52H1 19.466153144229 -1.11744272130583 0.6095555376319 0.00286541509906981 0.037406066509066
FGF21 45.2054922227308 1.1600281059597 0.651741384850844 0.002866874640838 0.037406066509066
FMOD 300.08846759342 1.11163234754949 0.619453780604926 0.00290616811593613 0.0377216467082133
PLK3 62.989814844938 1.02034020478764 0.545502261715284 0.00291820853944616 0.0377552679948034
LOC124900584 12.9745296463471 -1.09892201116093 0.59922765730298 0.00296237855819639 0.0380067270896154
EEF1A1P6 27.7471955436342 -1.0103934067992 0.548205348973751 0.00297051416698183 0.0380388608883267
NALF2 5.09242214362131 1.91471481363072 1.07590856335686 0.00304461445706115 0.0386007103408045
IGLV10.54 5.84809360097155 2.35159881334386 1.39092355635105 0.00307284512620517 0.0388791144128663
LOC107985869 96.6386534283616 -1.28193351150551 0.789533433843077 0.003077294721131 0.0388817453189835
ITGAV 3320.71515229249 1.08183305755253 0.59660374090966 0.00308416387346705 0.0389439048902515
NALCN 175.039155364515 1.25888408120067 0.759000767550711 0.00309988427002944 0.0390845504185803
NQO1 100.648834948524 1.49494269014313 0.98331269942322 0.0031122946709031 0.0391064099695506
GPRC5B 170.8760132171 1.13853020328448 0.658296202610954 0.00313037491042231 0.0392298426666224
LOC105376279 10.8544581695936 1.04602438564059 0.553000389502732 0.00315155712793141 0.0393717981160462
RND2 55.7838044985888 -1.34216388164566 0.850678708536036 0.00316450635190544 0.0394595373818122
DLEU7 8.11232516451963 1.64056474099989 0.994829094677719 0.00316734271967696 0.0394702671043462
LOC105379362 25.3849874098816 1.02683210087888 0.56294878541912 0.00320905577558653 0.0398100824740449
TMEM92 90.7724691647378 1.29078245050309 0.793362866142134 0.0032054799128627 0.0398100824740449
LINC03023 74.1678988138901 -1.07682045721633 0.620039814335916 0.00321964978348514 0.0398980918578779
LOC107987331 15.1838645585565 -1.33201977922556 0.828373560724668 0.00325722735966296 0.0402190954817807
VPS52 4.83398917645757 2.41860860604607 1.39216366794212 0.00329858723581135 0.0404001095172088
PAQR4 36.3329660526742 1.04097368302205 0.58295349351189 0.00335430290817947 0.0406462463076851
WFDC2 6.36824853202326 2.4106919561905 1.52740056573638 0.0033600218302161 0.0406462463076851
TMC7 24.9831221863151 1.29312441780819 0.803541436715104 0.00337409012837766 0.0407255736582913
CCL21 175.540813556934 1.24868868130968 0.78474325287944 0.00342163293068819 0.0411007452937025
TMEM154 833.792447418044 1.12899874160826 0.667559281211268 0.00345661763326118 0.0413965190899432
LOC124905501 21.4324059723803 -1.20489159507355 0.742911725409305 0.00345937115862301 0.0414046724174076
COL4A4 343.45034124974 1.00298061314696 0.566883507811461 0.00346440940373293 0.0414153454512083
IGLV6.57 24.4761511292155 1.08732258317897 0.629929433415972 0.00347551499903899 0.0414984385061583
RALYL 10.0186688433834 -1.62829509055332 1.11974889365572 0.00350032573315335 0.041620539788971
LOC105370259 14.098182167311 -1.32905576218601 0.859770906493234 0.00349532498027018 0.041620539788971
C21orf91.OT1 6.54454798231627 -1.37482736842966 0.823133310097703 0.00349858441540781 0.041620539788971
IGLV2.23 93.9474824766556 1.3350940051525 0.882428528687163 0.00351550854447785 0.041770002333512
SUSD2 108.950057089559 1.16630920285117 0.711041812955913 0.00353011789399369 0.0418502285165685
AGAP2.AS1 14.0453736444614 1.4298964609424 0.93142980378871 0.00356662905021819 0.0420832734241929
B3GNTL1 9.91669644703672 1.16412588295793 0.668991169218585 0.00358315221448613 0.0421411348369213
NETO2 30.2320457679616 1.52354143493621 1.07890225161349 0.00359001555335884 0.0421611148514816
MAFF 37.7479106388458 1.33189283303546 0.87668571756226 0.00360485871163584 0.042236321463475
DAAM2.AS1 10.5190298532077 -1.34636248316378 0.882197565420232 0.0036314995524841 0.0424723858667578
LOC107984429 25.323572188415 -1.04889694905068 0.620748777053489 0.00364349785154092 0.0425628731475914
FZD2 14.6499954466751 1.75816759099829 1.31378275339172 0.00367352006675109 0.0427545047369654
ATP1A2 15.0671914347085 -1.41513189741308 0.966581390356733 0.00373911430333104 0.0433502886380388
FCGR2C 101.102776537106 1.18984708985196 0.756832385431589 0.0037673043940768 0.0436330693563161
MYC 155.721780316909 1.03630973222684 0.616127264081221 0.00378859595968318 0.0436705094579522
LOC105372308 12.9975915388118 -1.26539581038666 0.808219437736948 0.00380169345514667 0.0437962101845501
RN7SL45P 6.71636497335629 -1.27976829462036 0.780395208659081 0.00381961023028805 0.0439519204840058
IGHV3.9 7.80626650812733 1.74619358682943 1.21285044035714 0.00382716701822984 0.0439881981335784
LAMA4 515.948110515603 1.03541801114358 0.618659047000376 0.00383870287998204 0.0440569237832426
FAM3B 23.8462682337829 1.18750161538277 0.747144568809233 0.00384196842362878 0.0440569237832426
MROH7 9.24256256032324 -1.24089046841461 0.7660803363033 0.00384658257917393 0.0440845287444512
ANKRD22 17.9021892274931 1.32710791586524 0.892107820801548 0.00390947154831746 0.0445256225875398
EGR1 193.011098784757 1.2103140975915 0.802225234183829 0.00391812213943529 0.0445466180178482
FBLIM1 209.173332420915 1.1707640891599 0.759370224854302 0.00392411108801387 0.044589330542756
GOLGA7B 11.9594799440461 1.24400068271562 0.780585431044196 0.00394407282774769 0.0447398062504758
EPHB6 11.7239356692635 1.16327023185249 0.706719457860749 0.00395208134360529 0.0447873399542691
LINC02671 13.6497390877321 -1.29443476104532 0.863324766676441 0.00395404307618995 0.0447873399542691
S100A6 456.63937745522 1.2980054205004 0.912304082134315 0.00399584961337397 0.0451326771499171
CDKN2B.AS1 18.2675551008701 1.29817610165301 0.867007501315834 0.00402031246211125 0.0452604349617095
EHD2 107.653963625373 1.14593757954124 0.750617514190709 0.00411223737004895 0.0459429830559831
SCAT8 14.5837610044726 1.45953625223333 1.07861065230362 0.00421226428327196 0.0466948897461935
LOC112268251 91.6365009779256 -1.2969364766978 0.966201756473355 0.00420911776508416 0.0466948897461935
FGF14.IT1 14.462238779185 -1.30449830582186 0.916926645039854 0.004262671823232 0.0469152244302383
LOC124904516 5.83248727008609 -1.59566806786976 1.13461444068032 0.00429280363039993 0.0470911835919105
ARFGEF3 86.8073803123645 1.20287744397953 0.833060224025803 0.00429142230386572 0.0470911835919105
KCNJ5 65.5653524553534 1.13986519873148 0.757106134751515 0.00428918016693741 0.0470911835919105
PF4V1 6.77504365149387 1.76335853028875 1.25380991096659 0.00430100990254408 0.0470922670686534
TCEA1P3 5.61911503879791 1.57885860684874 1.01935699495427 0.00431620668046774 0.047192416337725
ADGRG1 75.1366490001078 1.06735457124158 0.68328814684491 0.0043455248606399 0.0473096041161081
APOA4 969.535764703121 1.37641088354356 1.09126264498188 0.00437729025532881 0.047522146815461
FAM3D.AS1 8.18917617179275 -1.50177259881723 1.13293689313218 0.00438781388424221 0.0475588552097789
DSG2.AS1 18.2924466823658 -1.1491987724418 0.790047184234945 0.00438543925115221 0.0475588552097789
IGKV3D.20 10.9037845513163 1.42360632089123 1.02210082866924 0.00439574638497113 0.0476080317990545
GPM6B 24.7443535310827 -1.08933788167736 0.705707185966839 0.00440963886600645 0.0476403169212249
LOC105373737 14.0913704034282 -1.06040306563554 0.669953014941535 0.00443032761943428 0.0477281154367548
DIPK2B 83.891123244817 1.41756686669602 1.1776936894088 0.00444734850029135 0.0477635664740967
LOC124902489 21.2941410025415 1.16381176777879 0.781370634245235 0.0044828060369423 0.0479638636282589
COL5A2 1527.63482327629 1.12452360855645 0.747361611935651 0.00449511845644296 0.04801844186412
SEPTIN14P14 9.92981845247549 -1.02395021380177 0.628858670946852 0.00452042805015596 0.0481600377226216
RPL15P7 14.4555732853094 -1.0956839925502 0.729245638215009 0.00454333761390763 0.0483010708756886
LOC105371884 14.4018039034494 -1.1627374707283 0.817574298215142 0.00463553196388044 0.048890911568361
LOC124904651 15.9501838290166 -1.21357599936283 0.869333082733414 0.00472395376783042 0.0496923119885099
GRIN2D 7.56212541625042 1.80642618624841 1.48480069054598 0.00476769389172559 0.0499944636121314
